;Worldwide Navaid Database for PSS
;Exported via DFD v1.0 13.0401
;Software copyright (c) 2013 Richard Stefan, NAVData-Service
;Support available via forum at http://forum.navigraph.com
;
;Data provided by Navigraph - www.navigraph.com
;This data is copyrighted and may not be used, recompiled, interpreted or
;distributed for any purpose without the written consent
;of Navigraph.
;
;The contents of this database is dated and must not be
;used for real world navigation as it is unlawful and
;unsafe to do so.
;
;------------------------------------------------------
;AIRAC Cycle : 1304 (04/APR/2013 - 01/MAY/2013) - Ver.1
KISQ  45.974639 -86.171833 684   ;SCHOOLCRAFT CO
KISW  44.360645 -89.838142 1021  ;ALEXANDER FLD SOUTH WOOD CO
KITH  42.491361 -76.458722 1099  ;ITHACA TOMPKINS REGL
KITR  39.242500-102.285389 4219  ;KIT CARSON CO
KIWA  33.307822-111.655461 1384  ;PHOENIX-MESA GATEWAY
KIWD  46.527475 -90.131397 1230  ;GOGEBIC-IRON CO
KIWH  40.761972 -85.798750 796   ;WABASH MUN
KIWI  43.961417 -69.712556 70    ;WISCASSET
KIWS  29.818195 -95.672611 111   ;WEST HOUSTON
KIXA  36.329806 -77.635222 145   ;HALIFAX-NORTHAMPTON REGL
KIXD  38.830917 -94.890306 1087  ;NEW CENTURY AIRCENTER
KIYA  29.975778 -92.084222 16    ;ABBEVILLE CRUSTA MEML
KIYK  35.658742-117.829534 2457  ;INYOKERN
KIZA  34.606806-120.075561 674   ;SANTA YNEZ
KIZG  43.991139 -70.947889 455   ;EASTERN SLOPES REGL
KJAC  43.607333-110.737750 6451  ;JACKSON HOLE
KJAN  32.311167 -90.075889 346   ;JACKSON-EVERS INTL
KJAQ  38.376806-120.793917 1690  ;WESTOVER-AMADOR CO
KJAS  30.885695 -94.034944 213   ;JASPER CO-BELL
KJAU  36.334089 -84.162967 1180  ;CAMPBELL CO
KJAX  30.494056 -81.687861 29    ;JACKSONVILLE INTL
KJBR  35.831722 -90.646417 262   ;JONESBORO MUN
KJCT  30.511111 -99.762889 1754  ;KIMBLE CO
KJDD  32.742195 -95.496472 433   ;WOOD CO
KJDN  47.328750-106.952689 2662  ;JORDAN
KJEF  38.591167 -92.156139 549   ;JEFFERSON CITY MEMORIAL
KJER  42.726695-114.456639 4053  ;JEROME CO
KJES  31.553972 -81.882500 107   ;JESUP-WAYNE CO
KJFK  40.639750 -73.778925 14    ;KENNEDY INTL
KJFX  33.902000 -87.313833 483   ;WALKER CO-BEVILL
KJFZ  37.063750 -81.798278 2653  ;TAZEWELL CO
KJGG  37.239175 -76.716097 49    ;WILLIAMSBURG-JAMESTOWN
KJHN  37.585392-101.732303 3325  ;STANTON CO MUN
KJHW  42.153389 -79.258028 1723  ;CHAUTAUQUA CO/JAMESTOWN
KJKA  30.289639 -87.671778 17    ;EDWARDS
KJKJ  46.839278 -96.664028 918   ;MOORHEAD MUN
KJKL  37.593861 -83.317250 1381  ;CARROLL
KJLN  37.151806 -94.498278 981   ;JOPLIN REGL
KJMR  45.889211 -93.271178 1012  ;MORA MUN
KJMS  46.929722 -98.678195 1500  ;JAMESTOWN REGL
KJNX  35.540945 -78.390333 164   ;JOHNSTON CO
KJOT  41.517695 -88.175611 582   ;JOLIET REGL
KJQD  37.458556 -86.849834 537   ;OHIO CO
KJQF  35.387775 -80.709136 705   ;CONCORD REGL
KJSO  31.869331 -95.217406 678   ;CHEROKEE CO
KJST  40.315556 -78.834661 2284  ;MURTHA JOHNSTOWN-CAMBRIA CO
KJSV  35.438250 -94.802917 527   ;SALLISAW MUN
KJSY  45.359550-117.253836 4121  ;JOSEPH STATE
KJVL  42.620250 -89.041556 808   ;SOUTHERN WISCONSIN REGL
KJVW  32.304472 -90.410528 247   ;WILLIAMS
KJVY  38.365417 -85.738195 474   ;CLARK REGL
KJWG  35.864556 -98.420750 1551  ;WATONGA REGL
KJWN  36.182361 -86.886722 495   ;TUNE
KJWY  32.458306 -96.912528 726   ;MID-WAY REGL
KJXI  32.698031 -94.948847 415   ;STEPHENS-GILMER MUN
KJXN  42.260417 -84.460445 1001  ;JACKSON CO-REYNOLDS
KJYG  43.986353 -94.557975 1067  ;ST JAMES MUN
KJYL  32.645278 -81.597111 188   ;PLANTATION
KJYM  41.921303 -84.586700 1184  ;HILLSDALE MUN
KJYO  39.077972 -77.557500 390   ;LEESBURG EXECUTIVE
KJYR  40.896417 -97.624111 1670  ;YORK MUN
KJZI  32.701028 -80.003250 19    ;CHARLESTON EXECUTIVE
KJZP  34.453472 -84.457222 1535  ;PICKENS CO
KK01  40.387503 -95.789161 932   ;FARINGTON
KK02  37.868667 -89.862139 372   ;PERRYVILLE MUN
KK06  39.973381 -90.403736 465   ;GREATER BEARDSTOWN
KK07  37.935653 -91.813547 987   ;ROLLA DOWNTOWN
KK08  38.033344-102.117131 3390  ;HOLLY
KK09  43.453278 -74.515000 1703  ;PISECO
KK11  36.218167 -95.651889 580   ;SAM RIGGS AIRPARK
KK15  38.110444 -92.680556 876   ;GRAND GLAIZE-OSAGE BEACH
KK16  43.250847 -75.604361 450   ;BECKS GROVE
KK17  37.585667-100.470139 2780  ;MONTEZUMA MUN
KK19  40.262194 -94.339028 886   ;ALBANY MUN
KK22  37.751028 -82.636695 1221  ;BIG SANDY REGL
KK23  42.629242 -74.890986 1260  ;COOPERSTOWN-WESTVILLE
KK24  37.009694 -85.102750 1010  ;RUSSELL CO
KK26  39.312167 -93.506556 670   ;CARROLLTON MEML
KK27  42.893134 -73.668450 195   ;BURRELLO-MECHANICVILLE
KK30  43.183408 -73.633172 230   ;HEBER AIRPARK
KK31  42.778408 -74.577639 1508  ;SHARON
KK32  37.746195 -97.406028 1335  ;RIVERSIDE
KK33  37.615233 -91.604442 1241  ;SALEM MEML
KK34  38.806761 -94.956528 1042  ;GARDNER MUN
KK36  42.004750 -96.104083 1047  ;ONAWA MUN
KK38  39.735167 -97.047583 1437  ;WASHINGTON CO MEML
KK39  38.375667 -90.972139 656   ;ST CLAIR REGL
KK43  40.540222 -93.025528 1046  ;UNIONVILLE MUN
KK44  36.797947-100.526914 2491  ;BEAVER MUN
KK49  36.505611-101.813667 3462  ;TEXHOMA MUN
KK50  37.566336 -97.174519 1345  ;COOK
KK51  37.262522 -98.546192 1543  ;MEDICINE LODGE
KK52  39.634411 -91.726995 737   ;SMITH-MONROE CITY
KK57  40.445945 -95.367306 913   ;PETERSON MUN
KK58  37.166694 -99.775128 1951  ;KRIER
KK59  39.570525 -95.180331 1073  ;EARHART
KK61  39.471153 -98.128783 1416  ;MORITZ MEML
KK62  38.704075 -84.391820 899   ;SNYDER
KK63  38.676472 -96.572750 1409  ;COUNCIL GROVE MUN
KK64  38.837506 -95.182194 890   ;VINLAND VALLEY
KK65  38.489739-100.479583 2778  ;DIGHTON
KK67  37.159389 -95.041500 830   ;OSWEGO MUN
KK68  38.277358 -95.215231 989   ;GARNETT MUN
KK71  39.058061 -98.166997 1412  ;LINCOLN MUN
KK74  46.648731 -96.999009 947   ;HAMRY
KK75  39.433306 -98.680028 1547  ;OSBORNE MUN
KK77  36.758495 -99.102011 1517  ;FREEDOM MUN
KK78  38.904056 -97.235861 1153  ;ABILENE MUN
KK79  37.984445 -99.894334 2467  ;JETMORE MUN
KK81  38.540222 -94.920139 943   ;MIAMI CO
KK82  39.762611 -98.794500 1800  ;SMITH CENTER MUN
KK83  39.904167 -95.779433 1330  ;SABETHA MUN
KK87  39.879170 -95.525261 1130  ;HIAWATHA MUN
KK88  37.868222 -95.386945 1016  ;ALLEN CO
KK89  39.728708 -92.464456 874   ;MACON-FOWER MEML
KK91  39.679170 -95.533592 1134  ;HORTON MUN
KK94  38.546833 -99.289750 2070  ;RUSH CO
KK96  39.781197 -88.306447 665   ;TUSCOLA
KK98  42.763867 -92.804361 1053  ;ALLISON MUN
KKIC  36.228556-121.121306 374   ;MESA DEL REY
KKLS  46.118000-122.898389 20    ;SOUTHWEST WASHINGTON REGL
KKNB  37.011106-112.531195 4868  ;KANAB MUN
KKY8  37.953197 -86.857159 412   ;HANCOCK CO-LEWIS
KL00  34.870811-118.209242 2415  ;ROSAMOND
KL04  32.840325-115.267481 59    ;HOLTVILLE
KL05  35.728286-118.419806 2614  ;KERN VALLEY
KL06  36.463836-116.881442 -210  ;FURNACE CREEK
KL08  33.259028-116.320972 520   ;BORREGO VALLEY
KL09  36.604114-117.159231 25    ;STOVE PIPE WELLS
KL17  35.141667-119.437806 858   ;TAFT-KERN CO
KL18  33.354197-117.250869 708   ;FALLBROOK COMMUNITY
KL19  35.619861-119.353722 312   ;WASCO-KERN CO
KL22  34.127786-116.407792 3224  ;YUCCA VALLEY
KL25  36.093597-114.046350 2941  ;PEARCE FERRY
KL26  34.377222-117.315878 3390  ;HESPERIA
KL31  30.445056 -89.988881 39    ;ST TAMMANY REGL
KL32  31.620258 -91.834292 56    ;JONESVILLE
KL33  31.973345 -91.238733 74    ;TENSAS PARISH
KL35  34.263778-116.856028 6752  ;BIG BEAR CITY
KL36  38.675000-121.445445 46    ;RIO LINDA
KL37  35.528328-113.247428 5386  ;GRAND CANYON CAVERNS
KL38  30.172722 -90.940611 14    ;LOUISIANA REGL
KL39  31.168194 -93.342472 282   ;LEESVILLE
KL41  36.812486-111.646550 3603  ;MARBLE CANYON
KL45  35.324861-118.996028 378   ;BAKERSFIELD MUN
KL47  31.896097 -92.217883 130   ;OLLA
KL52  35.101364-120.622117 14    ;OCEANO CO
KL53  38.084086-121.316336 25    ;LODI AIRPARK
KL54  32.955695-116.294722 1220  ;AGUA CALIENTE
KL61  35.968572-116.269472 1568  ;SHOSHONE
KL62  35.352739-119.478731 326   ;ELK HILLS-BUTTONWILLOW
KL65  33.760853-117.218369 1413  ;PERRIS VALLEY
KL66  31.477472 -92.461167 203   ;POLLOCK MUN
KL67  34.129344-117.401631 1455  ;RIALTO MUN/MIRO
KL70  34.502570-118.314645 2660  ;AGUA DULCE
KL71  35.151250-118.016667 2454  ;CALIFORNIA CITY MUN
KL72  35.812667-117.326917 1718  ;TRONA
KL73  35.596622-119.127603 635   ;POSO-KERN CO
KL77  33.665297-115.710547 1713  ;CHIRIACO SUMMIT
KL78  32.616731-116.164739 2820  ;JACUMBA
KL80  34.154172-116.252231 2464  ;ROY WILLIAMS
KL83  29.747792 -90.832900 9     ;THIBODAUX MUN
KL84  35.623572-119.686239 274   ;LOST HILLS-KERN CO
KL88  34.937478-119.688464 2203  ;NEW CUYAMA
KL89  30.381311 -92.145956 51    ;KIBS
KL90  33.150044-116.132783 160   ;OCOTILLO
KL92  37.363181-115.195208 3757  ;ALAMO LANDING
KL94  35.101078-118.423139 4220  ;MOUNTAIN VALLEY
KLAA  38.069700-102.688495 3706  ;LAMAR MUN
KLAF  40.412306 -86.936889 606   ;PURDUE UNIV
KLAL  27.988917 -82.018556 142   ;LAKELAND LINDER REGL
KLAM  35.879686-106.268686 7171  ;LOS ALAMOS
KLAN  42.778639 -84.586195 861   ;CAPITAL REGION INTL
KLAR  41.312056-105.675000 7284  ;LARAMIE REGL
KLAS  36.080056-115.152250 2181  ;MC CARRAN INTL
KLAW  34.567714 -98.416636 1110  ;LAWTON-FT SILL REGL
KLAX  33.942495-118.408070 126   ;LOS ANGELES INTL
KLBB  33.663667-101.820556 3282  ;LUBBOCK PRESTON SMITH INTL
KLBE  40.274611 -79.406750 1199  ;ARNOLD PALMER REGL
KLBF  41.126222-100.683667 2777  ;NORTH PLATTE REGL-BIRD
KLBL  37.044208-100.959861 2885  ;LIBERAL MID-AMERICA RGNL
KLBO  37.648333 -92.652445 1321  ;JONES LEBANON
KLBR  33.593164 -95.063556 440   ;CLARKSVILLE-RED RIVER CITY- JD
KLBT  34.609806 -79.059556 125   ;LUMBERTON MUN
KLBX  29.108639 -95.462083 25    ;TEXAS GULF COAST REGL
KLC0  47.885278-109.022778 3150  ;LEFT COULEE
KLCG  42.241606 -96.982272 1432  ;WAYNE MUN/ STAN MORRIS
KLCH  30.126097 -93.223403 15    ;LAKE CHARLES REGL
KLCI  43.573042 -71.417842 545   ;LACONIA MUN
KLCK  39.813778 -82.927806 744   ;RICKENBACKER INTL
KLCQ  30.182056 -82.576861 201   ;LAKE CITY GATEWAY
KLDJ  40.617445 -74.244583 22    ;LINDEN
KLDM  43.962528 -86.407917 646   ;MASON CO
KLEB  43.626111 -72.304195 603   ;LEBANON MUN
KLEE  28.822889 -81.808417 76    ;LEESBURG INTL
KLEM  45.918381-102.105536 2573  ;LEMMON MUN
KLEW  44.048472 -70.283508 288   ;AUBURN-LEWISTON MUN
KLEX  38.036750 -84.608639 980   ;BLUE GRASS
KLFI  37.082881 -76.360547 11    ;LANGLEY AFB
KLFK  31.234014 -94.750000 296   ;ANGELINA CO
KLFT  30.205044 -91.987734 42    ;LAFAYETTE REGL
KLGA  40.777250 -73.872611 21    ;LA GUARDIA
KLGB  33.817753-118.151733 60    ;LONG BEACH/DAUGHERTY FIELD
KLGC  33.008861 -85.072611 694   ;LAGRANGE-CALLAWAY
KLGD  45.290222-118.007111 2717  ;LA GRANDE/UNION CO
KLGF  32.860000-114.396667 433   ;LAGUNA AAF YUMA PROVING GROUN
KLGU  41.791283-111.851609 4457  ;LOGAN-CACHE
KLHB  30.872084 -96.622195 285   ;HEARNE MUN
KLHM  38.909161-121.351336 121   ;LINCOLN REGL/HARDER
KLHQ  39.755647 -82.657111 868   ;FAIRFIELD CO
KLHV  41.135778 -77.422306 556   ;PIPER MEML
KLHW  31.888306 -81.561622 46    ;WRIGHT AAF/MIDCOAST REGL
KLHX  38.050000-103.509750 4229  ;LA JUNTA MUN
KLHZ  36.023361 -78.330250 368   ;TRIANGLE NORTH EXECUTIVE
KLIC  39.274778-103.665861 5374  ;LIMON MUN
KLIT  34.729445 -92.224778 266   ;BILL  HILLARY CLINTON NATL/AD
KLIU  33.923945-102.386675 3616  ;LITTLEFIELD MUN
KLJF  45.097128 -94.507270 1140  ;LITCHFIELD MUN
KLKP  44.264472 -73.961867 1747  ;LAKE PLACID
KLKR  34.722906 -80.854589 486   ;LANCASTER CO-MC WHIRTER
KLKU  38.009833 -77.970139 493   ;LOUISA CO/FREEMAN
KLKV  42.161111-120.399083 4733  ;LAKE CO
KLLJ  44.523583-114.217917 5072  ;CHALLIS
KLLN  33.552528-102.372528 3514  ;LEVELLAND MUN
KLLQ  33.638556 -91.751000 268   ;MONTICELLO MUN/ELLIS
KLLR  39.262056-123.753778 574   ;LITTLE RIVER
KLLU  37.489492 -94.311506 1009  ;LAMAR MUN
KLMO  40.164389-105.163639 5055  ;BRAND
KLMS  33.146194 -89.062500 574   ;LOUISVILLE-WINSTON CO
KLMT  42.156139-121.733195 4095  ;KLAMATH FALLS
KLNA  26.593045 -80.085064 14    ;PALM BEACH CO PARK
KLNC  32.577606 -96.717503 501   ;LANCASTER REGL
KLND  42.815583-108.728250 5587  ;HUNT
KLNK  40.850889 -96.759111 1219  ;LINCOLN
KLNL  46.154117 -89.211964 1705  ;KINGS LAND OLAKES
KLNN  41.684028 -81.389750 626   ;WILLOUGHBY LOST NATION MUN
KLNP  36.987528 -82.530000 2684  ;LONESOME PINE
KLNR  43.211861 -90.179833 717   ;TRI-CO REGL
KLNS  40.122361 -76.294361 403   ;LANCASTER
KLOL  40.066467-118.565086 3908  ;DERBY
KLOM  40.137556 -75.265139 302   ;WINGS
KLOT  41.608111 -88.096194 679   ;LEWIS UNIVERSITY
KLOU  38.228000 -85.663722 546   ;BOWMAN
KLOZ  37.086889 -84.077389 1212  ;LONDON-CORBIN/MAGEE FIELD
KLPC  34.665620-120.467503 88    ;LOMPOC
KLPR  41.344278 -82.177639 793   ;LORAIN CO REGL
KLQK  34.809972 -82.702889 1013  ;PICKENS CO
KLQR  38.208583 -99.085972 2011  ;LARNED-PAWNEE CO
KLRD  27.544195 -99.461583 508   ;LAREDO INTL
KLRF  34.916778 -92.146553 311   ;LITTLE ROCK AFB
KLRG  45.362161 -68.534747 208   ;LINCOLN REGL
KLRJ  42.777945 -96.193694 1197  ;LE MARS MUN
KLRO  32.897834 -79.782861 12    ;MT PLEASANT REGL-FAISON FIELD
KLRU  32.289417-106.921972 4456  ;LAS CRUCES INTL
KLRY  38.610195 -94.343528 915   ;SMITH MEML
KLSB  32.333464-108.691739 4289  ;LORDSBURG MUN
KLSE  43.879267 -91.256639 656   ;LA CROSSE MUN
KLSF  32.337333 -84.991334 232   ;LAWSON AAF
KLSK  42.753806-104.404556 4967  ;LUSK MUN
KLSN  37.063889-120.869861 121   ;LOS BANOS MUN
KLSV  36.236200-115.034253 1869  ;NELLIS AFB
KLTS  34.666461 -99.268086 1382  ;ALTUS AFB
KLTY  48.510722-110.990864 3160  ;LIBERTY CO
KLUA  38.667056 -78.500583 903   ;LURAY CAVERNS
KLUD  33.254250 -97.580500 1047  ;DECATUR MUN
KLUF  33.534978-112.383178 1085  ;LUKE AFB
KLUG  35.506972 -86.803889 717   ;ELLINGTON
KLUK  39.103344 -84.418614 483   ;CINCINNATI MUN-LUNKEN
KLUL  31.673028 -89.172806 238   ;HESLER-NOBLE
KLUM  44.892334 -91.867806 895   ;MENOMONIE MUN-SCORE
KLUX  34.507111 -81.946947 697   ;LAURENS CO
KLVJ  29.521278 -95.242139 44    ;PEARLAND REGIONAL
KLVK  37.693389-121.820361 400   ;LIVERMORE MUN
KLVL  36.772833 -77.794250 329   ;LAWRENCEVILLE/BRUNSWICK
KLVM  45.699417-110.448028 4659  ;MISSION
KLVN  44.627861 -93.228083 960   ;AIRLAKE
KLVS  35.654222-105.142389 6877  ;LAS VEGAS MUN
KLWA  42.351195 -86.255639 666   ;SOUTH HAVEN AREA REGL
KLWB  37.858306 -80.399472 2301  ;GREENBRIER VALLEY
KLWC  39.011111 -95.216472 833   ;LAWRENCE MUN
KLWD  40.633333 -93.902170 1131  ;LAMONI MUN
KLWL  41.117111-114.922139 5769  ;WELLS MUN/HARRIET
KLWM  42.717195 -71.123417 148   ;LAWRENCE MUN
KLWS  46.374497-117.015394 1442  ;LEWISTON-NEZ PERCE CO
KLWT  47.049250-109.466695 4170  ;LEWISTOWN MUN
KLWV  38.764278 -87.605500 430   ;LAWRENCEVILLE-VINCENNES INTL
KLXL  45.949417 -94.347056 1123  ;LITTLE FALLS/MORRISON CO LIND
KLXN  40.791000 -99.777278 2413  ;KELLY
KLXT  38.959695 -94.371361 1004  ;LEES SUMMIT MUN
KLXV  39.219472-106.316417 9934  ;LAKE CO
KLXY  31.641178 -96.514458 545   ;MEXIA-LIMESTONE CO
KLYH  37.325389 -79.201222 938   ;LYNCHBURG REGL-GLENN
KLYO  38.342781 -98.226878 1691  ;LYONS-RICE CO MUN
KLYV  43.616770 -96.217736 1435  ;AANENSON
KLZD  41.819750 -71.905267 238   ;DANIELSON
KLZU  33.978075 -83.962378 1062  ;GWINNETT CO-BRISCOE
KLZZ  31.106194 -98.195917 1214  ;LAMPASAS
KM01  35.200694 -90.053972 225   ;GENERAL DEWITT SPAIN
KM02  36.127944 -87.429833 892   ;DICKSON MUN
KM04  35.583364 -89.587222 280   ;COVINGTON MUN
KM05  36.169111 -89.676472 268   ;CARUTHERSVILLE MEML
KM08  35.215139 -89.043250 499   ;WHITEHURST
KM10  34.533333-106.223889 6492  ;MOUNTAINAIR MUN
KM11  31.902936 -90.368703 443   ;COPIAH CO
KM12  36.095611 -89.859472 259   ;STEELE MUN
KM13  30.786020 -89.504508 320   ;POPLARVILLE-PEARL RIVER CO
KM15  35.595903 -87.876695 740   ;PERRY CO
KM17  37.596108 -93.347700 1092  ;BOLIVAR MUN
KM18  33.719981 -93.658903 359   ;HOPE MUN
KM19  35.637717 -91.176375 239   ;NEWPORT MUN
KM20  37.399778 -86.261250 760   ;GRAYSON CO
KM21  37.226231 -87.156386 428   ;MUHLENBERG CO
KM22  34.445083 -87.711639 718   ;PUGH
KM23  32.311058 -89.134919 369   ;EASOM
KM24  30.843245 -89.159772 270   ;GRIFFIN MEML
KM25  36.769639 -88.584667 522   ;MAYFIELD-GRAVES CO
KM26  46.620764-113.205067 4245  ;DRUMMOND
KM27  34.876000 -94.108889 705   ;WALDRON MUN
KM28  36.224250 -89.728833 268   ;MID CONTINENT
KM29  35.385075 -87.967528 401   ;HASSELL
KM30  37.182944 -88.750667 384   ;METROPOLIS MUN
KM31  35.903409 -89.397295 292   ;ARNOLD
KM32  33.345978 -91.315697 125   ;LAKE VILLAGE MUN
KM33  36.376833 -86.408750 583   ;SUMNER CO REGL
KM34  37.009694 -88.299333 349   ;KENTUCKY DAM STATE PARK
KM36  34.880275 -91.176442 194   ;FEDERER MEML
KM37  33.776392 -90.525008 137   ;RULEVILLE-DREW
KM38  34.916200 -86.646942 814   ;HAZEL GREEN
KM40  33.873750 -88.489667 226   ;MONROE CO
KM41  34.804361 -89.521111 551   ;MARSHALL CO
KM42  46.724311-110.417828 6336  ;RUSSIAN FLAT
KM43  31.595306 -89.906445 455   ;PRENTISS-JEFFERSON DAVIS CO
KM44  33.886495 -89.022981 338   ;HOUSTON MUN
KM45  38.734750-119.767056 5872  ;ALPINE CO
KM46  45.852834-106.709278 3428  ;COLSTRIP
KM48  37.330222 -91.973167 1195  ;HOUSTON MEML
KM50  45.814825-119.820500 396   ;BOARDMAN
KM51  33.497542 -88.681333 250   ;OKTIBBEHA
KM53  35.802181 -88.874950 421   ;HUMBOLDT MUN
KM54  36.190411 -86.315692 588   ;LEBANON MUN
KM55  33.846720 -88.115475 463   ;LAMAR CO
KM59  31.317400 -88.935047 167   ;RICHTON-PERRY CO
KM60  35.271906 -91.270331 200   ;WOODRUFF CO
KM61  46.345220 -87.788470 1446  ;EDWARD F JOHNSON
KM65  35.231589 -90.761556 370   ;WYNNE MUN
KM66  38.343067 -97.214194 1434  ;SCHROEDER FIELD
KM70  36.245500 -90.955222 273   ;POCAHONTAS MUN
KM71  38.901775 -90.960306 559   ;GREENSFIELD
KM72  34.548686 -89.024228 413   ;NEW ALBANY-UNION CO
KM73  34.412475 -91.465295 211   ;ALMYRA MUN
KM74  35.300428 -91.557578 212   ;BALD KNOB MUN
KM75  48.366945-107.919334 2254  ;MALTA
KM77  33.997195 -93.838084 553   ;HOWARD CO
KM78  34.333317 -92.761500 538   ;MALVERN MUN
KM79  32.485420 -91.771067 83    ;HOOKS MEML
KM80  32.416308 -91.148858 84    ;SCOTT
KM83  33.584028 -88.666695 205   ;MC CHAREN
KM85  36.443756 -89.903839 269   ;GIDEON MEML
KM86  42.470864 -86.127253 635   ;WALLE FIELD
KM90  36.758611-120.371389 162   ;JOHNSTON MUNI
KM91  36.536695 -86.921167 706   ;SPRINGFIELD ROBERTSON CO
KM93  36.316722 -87.916695 370   ;HOUSTON CO
KM94  46.687250-119.919725 586   ;DESERT AIRE
KM95  33.709078 -87.815628 357   ;ARTHUR
KM97  38.215000 -83.587611 1028  ;MOREHEAD-ROWAN CO CLYDE A. THO
KMAC  32.821764 -83.561936 437   ;MACON DOWNTOWN
KMAE  36.986506-120.112631 255   ;MADERA MUN
KMAF  31.942528-102.201917 2872  ;MIDLAND INTL
KMAI  30.837806 -85.181889 110   ;MARIANNA MUN
KMAL  44.853667 -74.328945 790   ;MALONE-DUFORT
KMAN  43.581333-116.523056 2537  ;NAMPA MUN
KMAO  34.181167 -79.334722 92    ;MARION CO
KMAW  36.598206 -89.992547 294   ;MALDEN REGL
KMBG  45.546278-100.406278 1716  ;MOBRIDGE MUN
KMBL  44.272472 -86.246889 621   ;MANISTEE CO-BLACKER
KMBO  32.438670 -90.103086 325   ;CAMPBELL
KMBS  43.532917 -84.079639 668   ;MBS INTL
KMBT  35.877472 -86.377528 614   ;MURFREESBORO MUN
KMBY  39.463417 -92.426389 867   ;BRADLEY
KMCB  31.178444 -90.471861 413   ;MC COMB-PIKE CO-LEWIS
KMCC  38.667639-121.400611 77    ;MC CLELLAN
KMCD  45.864984 -84.637095 741   ;MACKINAC ISLAND
KMCE  37.284750-120.513917 155   ;MERCED RGNL/MACREADY
KMCF  27.849334 -82.521167 14    ;MACDILL AFB
KMCI  39.297606 -94.713906 1026  ;KANSAS CITY INTL
KMCK  40.206278-100.592083 2583  ;MC COOK NELSON REGL
KMCN  32.692850 -83.649211 354   ;MIDDLE GEORGIA REGL
KMCO  28.429392 -81.308995 96    ;ORLANDO INTL
KMCW  43.157806 -93.331250 1214  ;MASON CITY MUN
KMCX  40.708817 -86.766761 676   ;WHITE CO
KMCZ  35.862195 -77.178203 75    ;MARTIN CO
KMD1  39.299361 -75.799389 73    ;MASSEY
KMDA  29.431342 -98.377792 674   ;MARTINDALE AHP
KMDD  32.036528-102.101028 2803  ;MIDLAND
KMDF  36.484767 -99.194167 1970  ;MOORELAND MUN
KMDH  37.778083 -89.252028 411   ;SOUTHERN ILLINOIS
KMDQ  34.861417 -86.557472 756   ;MADISON CO EXECUTIVE/SHARP
KMDS  44.016417 -97.085611 1718  ;MADISON MUN
KMDT  40.193192 -76.762620 310   ;HARRISBURG INTL
KMDW  41.785983 -87.752425 620   ;CHICAGO MIDWAY INTL
KMDZ  45.101319 -90.300175 1478  ;TAYLOR CO
KME2  44.680000 -67.264361 55    ;CUTLER REGL
KME5  44.165389 -68.428167 100   ;BANKS
KME6  44.174528 -70.018944 210   ;WALES
KMEB  34.792175 -79.365895 216   ;LAURINBURG-MAXTON
KMEI  32.332611 -88.751861 298   ;KEY
KMEJ  37.278889-100.356556 2529  ;MEADE MUN
KMEM  35.042417 -89.976667 341   ;MEMPHIS INTL
KMER  37.380472-120.568195 191   ;CASTLE
KMEV  39.000917-119.751917 4722  ;MINDEN-TAHOE
KMEY  42.178294 -95.793645 1116  ;WHITING MEML
KMEZ  34.545389 -94.202639 1079  ;MENA INTERMOUNTAIN MUN
KMFD  40.821417 -82.516639 1297  ;MANSFIELD LAHM REGL
KMFE  26.175833 -98.238611 107   ;MC ALLEN MILLER INTL
KMFI  44.636881 -90.189328 1278  ;MARSHFIELD MUN
KMFR  42.374228-122.873497 1335  ;ROGUE VALLEY INTL-MEDFORD
KMFV  37.646889 -75.761056 48    ;ACCOMACK CO
KMGC  41.703320 -86.821250 655   ;MICHIGAN CITY MUN-PHILLIPS FIE
KMGE  33.915381 -84.516320 1068  ;DOBBINS ARB
KMGG  45.235994 -93.985589 1028  ;MAPLE LAKE MUN
KMGJ  41.509989 -74.264645 364   ;ORANGE CO
KMGM  32.300639 -86.393972 221   ;MONTGOMERY REGL
KMGN  45.425567 -84.913384 686   ;HARBOR SPRINGS
KMGR  31.084917 -83.803250 294   ;MOULTRIE MUN
KMGW  39.642917 -79.916306 1248  ;MORGANTOWN MUN-HART
KMGY  39.588972 -84.224861 957   ;DAYTON-WRIGHT BROTHERS
KMHE  43.774833 -98.038611 1304  ;MITCHELL MUN
KMHK  39.141233 -96.671797 1066  ;MANHATTAN REGL
KMHL  39.095500 -93.202806 779   ;MARSHALL MEML MUN
KMHN  42.049997-101.067106 3260  ;HOOKER CO
KMHP  32.373972 -82.081444 197   ;METTER MUN
KMHR  38.555306-121.297195 98    ;MATHER
KMHT  42.932806 -71.435750 266   ;MANCHESTER
KMHV  35.058639-118.150556 2801  ;MOJAVE
KMIA  25.795361 -80.290111 9     ;MIAMI INTL
KMIB  48.415770-101.358039 1667  ;MINOT AFB
KMIC  45.061986 -93.353939 869   ;CRYSTAL
KMIE  40.242472 -85.395750 937   ;DELAWARE COUNTY  REGL
KMIO  36.909222 -94.887500 806   ;MIAMI MUN
KMIT  35.507475-119.192133 425   ;SHAFTER-MINTER
KMIV  39.367806 -75.072222 85    ;MILLVILLE MUN
KMIW  42.112750 -92.917778 975   ;MARSHALLTOWN MUN
KMJD  30.487486 -89.651195 55    ;PICAYUNE MUN
KMJQ  43.650142 -94.986572 1447  ;JACKSON MUN
KMJX  39.927497 -74.292381 82    ;MILLER
