;Worldwide Navaid Database for PSS
;Exported via DFD v1.0 13.0401
;Software copyright (c) 2013 Richard Stefan, NAVData-Service
;Support available via forum at http://forum.navigraph.com
;
;Data provided by Navigraph - www.navigraph.com
;This data is copyrighted and may not be used, recompiled, interpreted or
;distributed for any purpose without the written consent
;of Navigraph.
;
;The contents of this database is dated and must not be
;used for real world navigation as it is unlawful and
;unsafe to do so.
;
;------------------------------------------------------
;AIRAC Cycle : 1304 (04/APR/2013 - 01/MAY/2013) - Ver.1
;------------------------------------------------------
KS   -10.215000  31.143333  367.00 ;KASAMA
KS    -1.283050  29.717367  258.00 ;KISORO
KS    21.318472  70.261667  282.00 ;KESHOD
KS    47.204167  40.352778 1025.00 ;KRASNY
KS    55.294239  61.586992  412.00 ;BALANDINO CHELYABINSK
KS    55.825556  37.271111  565.00 ;OPALIKHA
KS    66.042219  29.092664  340.00 ;KILO-SIERRA KUUSAMO
KSC  -35.709200 137.514036  215.00 ;KINGSCOTE
KSO   40.444767  21.279336  372.00 ;KASTORIA
KSR   31.925278  -4.362333  293.00 ;ERRACHIDIA
KSR   38.775556  35.521667  407.00 ;KAYSERI
KT   -35.028589 173.242358  238.00 ;KAITAIA
KT   -12.900000  28.150000  394.00 ;SOUTHDOWNS KITWE
KT     7.655406  36.831781  252.00 ;JIMMA
KT    10.050008  98.540070  290.00 ;KAWTHOUNG
KT    12.990417   7.643275  365.00 ;KATSINA
KT    22.043753 120.730692  425.00 ;HENGCHUN
KT    45.121389  42.180278  730.00 ;SHPAKOVSKOYE STAVROPOL
KT    55.020000  82.741667  310.00 ;TOLMACHEVO NOVOSIBIRSK
KT    68.419008  17.298589  355.00 ;KATNES NARVIK
KTC   50.474083  19.150333  285.00 ;KATOWICE
KTH   39.106778  30.134778  336.00 ;ZAFER
KTI   47.215539  11.027839  413.00 ;KUHTAI
KTM   41.304445  33.790556  461.00 ;KASTAMONU
KTN   34.227181  37.233667  372.50 ;KARIATAIN
KTO    4.650000 -59.816667  360.00 ;KATO
KTW   50.474195  19.107556  326.00 ;PYRZOWICE KATOWICE
KU   -17.524528  31.257847  363.00 ;MAKUMBI HARARE
KU   -15.783906 128.703983  221.00 ;KUNUNURRA
KU   -12.410833  16.931111  320.00 ;KUITO
KU     9.169369 -10.121819  387.00 ;KISSIDOUGOUI
KU    23.584167 120.389167  525.00 ;CHIAYI
KU    53.725556 119.765833  450.00 ;MOGOCHA
KU    56.744667  60.889750  370.00 ;KOLTSOVO YEKATERINBURG
KU    64.070000 -52.013056  298.00 ;KOOK ISLANDS
KUB   -8.693047 146.755247 1662.00 ;KUBUNA
KUN   49.113922  17.501397  416.00 ;KUNOVICE
KUR  -27.460031  23.414528  352.50 ;KURUMAN
KUR   62.922467  27.877953  310.00 ;KURKI KUOPIO
KUS   54.965731  24.121850  343.00 ;KAUNAS INTL
KUT   -8.064342 144.560595 1737.00 ;KUMUL OIL RIG
KV    50.404500  30.511611  360.00 ;ZHULIANY KYIV
KV    61.862742  24.981653  385.00 ;KILO-VICTOR HALLI
KV    69.811567  19.003083  362.00 ;KVALSUND TROMSO
KW   -10.758333  25.488889  285.00 ;KOLWEZI
KW    -5.931667  12.433333  255.00 ;KITONA BASE
KW    -5.883334  29.233333  285.00 ;KALEMIE
KW    -3.132178  29.288458  385.00 ;BUJUMBURA
KW    21.238808 105.745708  320.00 ;NOI BAI HANOI
KW    21.931389 120.838611  415.00 ;HENGCHUN
KW    43.469556 132.324361  400.00 ;VLADIVOSTOK KNEVICHI
KW    46.667475  14.218253  405.00 ;KLAGENFURT
KW    49.917222  35.545278  735.00 ;KOVAGI
KW    58.959267  -2.899303  395.00 ;KIRKWALL
KWZ  -10.716667  25.450000  264.00 ;KOLWEZI
KX    30.466667 114.300000  242.00 ;NANHU
KY    41.705000 123.746667  365.00 ;WANGBINGOU
KZ    43.834722  46.713889  455.00 ;KIZLYAR
KZ    43.933103 -79.328942  248.00 ;BUTTONVILLE
KZ    56.338333  78.357222 1000.00 ;SEVERNOYE
KZ    67.480000  64.108333  522.00 ;VORKUTA
KZN   40.289031  21.842009  291.00 ;KOZANI
KZO   36.142472  29.576342  416.00 ;KASTELORIZO
L    -42.892778 -71.112500  260.00 ;BRIG. GRAL. ANTONIO PARODI
L    -29.669361 -57.155750  325.00 ;PASO DE LOS LIBRES
L    -29.357222 -66.781389  307.00 ;CAP VICENTE A ALMONACIDLA RIO
L    -24.863584 -65.497361  305.00 ;GEN. DON MARTIN MIGUEL DE GUEM
L     21.953334 100.768333  375.00 ;GASA XISHUANGBANNA
L     22.330556 -83.654167  322.00 ;LA COLOMA
L     27.893336 120.839028  234.00 ;WENZHOU
L     29.813900 121.485031  262.00 ;LISHE NINGBO
L     38.738778  48.820333  740.00 ;LENKORAN
L     38.947584  -1.891278  350.00 ;ALBACETE
L     39.546667  76.053333  210.00 ;KASHI
L     40.279889  -3.742361  335.00 ;GETAFE MADRID
L     43.334722  77.005833  430.00 ;ALMATY
L     43.385389 132.121028  295.00 ;KNEVICHI VLADIVOSTOK
L     45.048889  39.215278  377.00 ;PASHKOVSKIY KRASNODAR
L     45.606817 126.230686  220.00 ;HARBIN
L     47.451778  19.247278  357.00 ;BUDAPEST
L     49.072111  20.272639  290.00 ;LOCAL POPRAD
L     50.119928  14.286597  372.00 ;LIBOC PRAGUE
L     50.195789  12.941686  365.00 ;VRATA KARLOVY VARY
L     50.400000 127.420000  220.00 ;BLAGOVESHCHENSK
L     51.795806  55.490667  843.00 ;ORENBURG
L     54.539861  55.900889  435.00 ;UFA
L     55.311236  61.464881  392.00 ;BALANDINO CHELYABINSK
L     56.083611  47.311667  480.00 ;CHEBOKSARY
L     56.853334  53.473333  308.00 ;IZHEVSK
L     59.413139  24.876528  418.00 ;TALLINN
L     59.798695  30.320222  960.00 ;PULKOVO ST PETERSBURG
L     62.384925  25.710647  306.00 ;LIMA JYVASKYLA
L     64.536528  18.736889  370.00 ;LYCKSELE
L     67.455000  86.590000  650.00 ;IGARKA
L     67.721222  24.833700  344.00 ;LIMA KITTILA
L2    59.253611-119.335278  300.00 ;SHEKILIE ZAMA LAMA
L4    53.334722-104.007500  402.00 ;NIPAWIN
L6    58.926111-121.488611  308.00 ;YOYO
L7    49.209483-102.859467  395.00 ;ESTEVAN
LA   -26.010347  27.839536  270.00 ;LANSERIA
LA    -3.103611 130.502778  405.00 ;BULA
LA     6.606003   3.328720  336.00 ;LAGOS
LA     7.067842  38.500828  215.00 ;LAKE AWASA
LA    27.935403 -82.075808  227.00 ;WIREY LAKELAND
LA    31.506667  74.383333  268.00 ;LAHORE
LA    40.426445 -87.051806  401.00 ;EARLE LAFAYETTE
LA    43.856167  20.538639  360.00 ;KRALJEVO
LA    43.910278  39.337778  307.00 ;LAZAREVSKOYE
LA    47.975945  -0.679111  401.00 ;LAVAL
LA    56.073611  47.256944  510.00 ;CHEBOKSARY
LA    65.576750 -19.488417  344.00 ;LANGHOLT SAUDARKROKUR
LA    65.583056-171.009722  445.00 ;LAVRENTIYA
LAA   51.601686   6.172700  352.00 ;NIEDERRHEIN
LAA   64.966322  25.211172  350.00 ;LAANILA OULU
LAB    5.284125 115.261297  260.00 ;LABUAN
LAB   32.778083  22.020200  392.00 ;LABRAQ EL BEIDA
LAC   47.007958-122.556431  328.00 ;LACOMAS FT LEWIS
LAE   -6.737272 146.998070  388.00 ;LAE/NADZAB
LAG    0.066667 -76.903334  353.00 ;LAGO AGRIO NUEVA LOJA
LAH   43.702264 -72.177464  276.00 ;HANOVER LEBANON
LAM   27.367139  53.195222  346.00 ;LAMERD
LAN   13.412089 -89.137519  331.00 ;AMATECAMPO SAN SALVADOR
LAP  -13.259297 -43.413133  320.00 ;LAPA
LAR  -29.382778 -66.792500  410.00 ;LA RIOJA
LAR    0.083889 -76.880278  412.00 ;LAGO AGRIO NUEVA LOJA
LAR   27.669667  54.377528  224.00 ;LAR
LAR   38.994334  -9.040389  382.00 ;ARRUDA LISBON
LAS   18.578056 -69.724445  200.00 ;GUERRA
LAT   41.524445  12.943611  379.00 ;LATINA
LAY  -10.727836 -73.769792  295.00 ;ATALAYA
LAY   55.682864  -6.249478  395.00 ;ISLAY
LB    -8.489558 119.887203  238.00 ;LABUAN BAJO
LB    -0.712500  10.231944  310.00 ;LAMBARENE
LB    11.326058 -12.286850  340.00 ;LABE
LB    14.871667 100.655000  280.00 ;LOP BURI
LB    26.258403  50.655172  395.00 ;BAHRAIN
LB    29.194336 -95.463172  263.00 ;FREEP ANGLETON/LAKE JACKSON
LB    33.737700-101.829270  219.00 ;POLLO LUBBOCK
LB    36.964556-100.956278  383.00 ;PANCK LIBERAL
LB    41.068283-100.572564  416.00 ;PANBE NORTH PLATTE
LB    54.688333  52.838334  325.00 ;BUGULMA
LB    55.317439  61.419947  452.00 ;BALANDINO CHELYABINSK
LB    56.346556  12.766417  370.50 ;ANGELHOLM
LBA   53.864992  -1.652889  402.50 ;LEEDS BRADFORD
LBH   45.541067-122.462347  332.00 ;LAKER PORTLAND
LC   -13.283333  35.216667  345.00 ;LICHINGA
LC    22.295278 113.895278  390.00 ;LAM CHAU
LC    30.193067 -93.263128  353.00 ;KEYLI LAKE CHARLES
LC    37.750000 128.950000  257.00 ;KANGNUNG
LC    39.881050 -82.836075  376.00 ;PICKL COLUMBUS
LC    43.536647 -71.537031  328.00 ;BLNAP LACONIA
LC    47.856500  27.767139  389.00 ;BALTI
LC    50.650556  30.155833  534.00 ;ANTONOV KYIV
LC    62.920278 152.422222  687.00 ;SEYMCHAN
LCA   34.820278  33.554167  432.00 ;LARNACA
LCE   15.738195 -86.890556  227.00 ;LA CEIBA
LCF   58.321472  15.475611  285.00 ;MALMEN LINKOPING
LCG   42.242564 -96.983736  389.00 ;WAYNE
LCQ   30.185319 -82.578592  204.00 ;LAKE CITY
LCT   47.881278  27.748445  790.00 ;BALTI
LCY   51.504350   0.067503  322.00 ;LONDON CITY
LD    30.859528  75.964722  380.00 ;LUDHIANA
LD    33.662692-101.723108  272.00 ;LUBBI LUBBOCK
LD    45.065000  39.244722  493.00 ;PASHKOVSKIY KRASNODAR
LDM   43.963159 -86.409508  341.00 ;LUDINGTON
LDR  -31.952778 -65.142500  310.00 ;VILLA DOLORES
LE   -15.336667  28.534445  325.00 ;LUSAKA
LE   -11.581886  27.552958  285.00 ;LUBUMBASHI
LE     6.230722   1.306167  294.00 ;LOME
LE    35.927150 -78.721817  350.00 ;LEEVY RALEIGH/DURHAM
LE    37.986856 -84.660181  242.00 ;BLAYD LEXINGTON
LE    43.962259 -70.337953  240.00 ;LEWIE AUBURN-LEWISTON
LE    44.835556  34.258889  395.00 ;LESNIK
LE    49.640195   6.248194  318.00 ;LUXEMBOURG
LE    52.606389  -1.035000  383.50 ;LEICESTER
LE    59.663000  16.663556  333.00 ;VAESTERAAS AB STOCKHOLM
LEC  -30.598714 138.442253  287.00 ;LEIGH CREEK
LEE   28.818247 -81.807261  335.00 ;LEESBURG
LEN   26.537611  54.861195  408.00 ;BANDAR LENGEH
LEN   47.742870-116.961011  347.00 ;POST FALLS COEUR DALENE
LEO  -28.878847 121.320286  377.00 ;LEONORA
LET   -4.201667 -69.942500  407.00 ;LETICIA
LEV   44.544222   7.615389  371.00 ;CUNEO
LF    30.289308 -91.907959  375.00 ;LAFFS LAFAYETTE
LF    31.218881 -94.825070  350.00 ;FLUFY LUFKIN
LF    49.642500 -97.300000  336.00 ;LA SALLE
LF    55.634167  73.105833  520.00 ;BAZHENOVO
LF    56.195111  15.247167  380.00 ;RONNEBY AB
LG    33.756664-118.077386  233.00 ;BECCA
LG    48.409167  39.446667 1255.00 ;LUHANSK
LG    58.453889  12.715306  309.00 ;SATENAS
LGD   45.342511-117.962742  296.00 ;LA GRANDE
LGI    8.618028 -13.191361  339.00 ;LUNGI FREETOWN
LH   -13.842500  33.847500  378.00 ;LILONGWE
LH    21.135000 110.333333  356.00 ;HUGUANG
LH    39.748806 -82.535361  338.00 ;CASER LANCASTER
LH    40.560353 -88.874634  334.00 ;EGROW BLOOMINGTON-NORMAL
LHD    5.025000 118.340000  334.00 ;LAHAD DATU
LHI  -31.528889 159.073056  272.00 ;LORD HOWE
LHO   49.597528   0.181056  346.00 ;LE HAVRE
LHR  -12.788595 143.303750  392.00 ;LOCKHART RIVER
LHR   -3.044822 152.626422  218.00 ;LIHIR
LHR   48.348736   7.811164  337.00 ;LAHR
LI     6.207222 -75.421945  274.00 ;MEDELLIN
LI    34.669006 -92.305481  353.00 ;LASKY LITTLE ROCK
LI    42.303156 -70.921936  346.00 ;HULLZ BOSTON
LI    49.368056  36.208333  430.00 ;LIHACH
LI    51.346989   6.891284  417.00 ;DUSSELDORF
LIB  -29.694611 -57.148167  250.00 ;PASO DE LOS LIBRES
LIB    3.633333  18.633333  336.00 ;LIBENGE
LIE   60.521011  22.418639  361.00 ;LIETO TURKU
LIN   45.344361   9.288583  386.00 ;LINATE MILAN
LIO   39.921717  25.233014  429.00 ;LIMNOS
LIS  -28.823070 153.257453  239.00 ;LISMORE
LIS    2.170667  21.496833  324.00 ;LISALA
LIU   33.919200-102.386725  212.00 ;LITTLEFIELD
LJ    50.927056   7.062294  365.00 ;COLOGNE-BONN
LJA   -3.416667  23.450000  285.00 ;LODJA
LJS  -27.782436 -50.276561  240.00 ;LAGES
LK   -18.205000-178.813333  391.00 ;LAKEBA
LK    -1.041461 122.771622  250.00 ;LUWUK
LK    19.690456  97.213275  295.00 ;LOIKAW
LK    21.853334 100.801667  229.00 ;XISHUANGBANNA
LK    25.077583 121.418500  335.00 ;SONGSHAN TAIPEI
LK    38.144842 -85.633303  414.00 ;LAANG LOUISVILLE
LKG   32.174478 -84.108158  242.00 ;LINDBERGH AMERICUS
LKR   34.722686 -80.859181  400.00 ;LANCASTER
LL     0.413917  37.667528  364.50 ;ISIOLO
LL    32.063250  34.771583  331.00 ;TEL AVIV
LL    44.575695  26.071944  659.00 ;OTOPENI BUCHAREST
LL    50.581361   3.213361  332.00 ;LILLE
LL    61.016311   9.296553  342.00 ;LEIRIN FAGERNES
LLB   11.978042  38.983478  390.00 ;LALIBELLA
LLD   20.772445-156.973417  353.00 ;LANAI
LLN   33.555675-102.375217  266.00 ;LEVELLAND
LLS   52.462845   5.531953  326.00 ;LELYSTAD
LLU   37.486992 -94.310228  356.00 ;SPRING RIVER LAMAR
LLW   36.262997 -76.298033  254.00 ;WOODVILLE ELIZABETH CITY
LLX   44.504222 -72.029264  353.00 ;LYNDONVILLE
LM   -22.241514 114.095756  396.00 ;LEARMONTH
LM    -1.973186  30.165522  285.00 ;KIGALI INTL
LM    29.780239 121.542211  380.00 ;LISHE NINGBO
LM    38.800331 -90.474750  338.00 ;OBLIO ST LOUIS
LM    47.893584   0.171389  326.00 ;LE MANS
LM    51.795945  55.535333  415.00 ;ORENBURG
LM    60.389917  15.584695  397.00 ;BORLANGE
LMA   51.370914   6.394925  311.00 ;LIMA
LME    6.165194   1.247750  379.00 ;LOME
LMT   43.717500   0.602972  420.00 ;AUCH
LN   -14.980000  28.373333  338.00 ;LUSAKA
LN     0.535750   9.374861  305.00 ;LIBREVILLE
LN     3.650000  18.633333  285.00 ;LIBENGE
LN    12.126461  15.032289  370.00 ;NDJAMENA
LN    40.747186 -96.762428  385.00 ;POTTS LINCOLN
LN    43.408306 132.177750  368.00 ;KNEVICHI VLADIVOSTOK
LN    48.719278  -3.307778  345.00 ;LANNION
LNA   59.538972  17.358333  330.00 ;LENA
LNC   27.650278  85.465000  252.00 ;NALINCHOWK KATHMANDU
LNH   32.894639 -81.966934  205.00 ;MILLEN
LNL   46.149744 -89.210447  396.00 ;LAND O LAKES
LNT   45.648589 -68.550333  344.00 ;MILNOT MILLINOCKET
LNZ   48.237100  14.321783  327.00 ;LINZ
LO   -42.873056 -71.071111  275.00 ;BRIG. GRAL. ANTONIO PARODI
LO   -23.065556  29.839167  457.50 ;LOUIS TRICHARDT
LO    -4.210556  12.668056  267.00 ;DOLISIE
LO    -1.993686  30.282289  255.00 ;KIGALI
LO    25.737845  32.737583  364.00 ;LUXOR
LO    31.444397  74.403820  338.00 ;LAHORE INTL
LO    38.853139  -9.097472  401.00 ;LISBON
LO    44.575414-111.197567  415.00 ;TARGY WEST YELLOWSTONE
LO    55.351111  37.526945 1005.00 ;KLIMOVSK
LO    55.744481   9.279670  341.00 ;BILLUND
LOE   46.030250   1.339417  424.00 ;LIMOGES
LOG  -14.353750-170.748945  242.00 ;LOGOTALA HILL PAGO PAGO
LOJ   -3.995556 -79.366667  414.00 ;LOJA LA TOMA
LOM   17.069647  54.183600  407.00 ;SALALAH
LON  -23.327683 -51.135761  365.00 ;LONDRINA
LON   78.249733  15.401211  350.00 ;LONGYEAR SVALBARD
LOR   29.473611  17.974167  360.00 ;DAHRA
LOR   31.360333 -85.743500  269.00 ;LOWE FORT RUCKER
LOR   47.763195  -3.440695  359.00 ;LORIENT
LOS   44.527097  14.472847  429.00 ;LOSINJ
LOU   48.998334   6.271389  388.00 ;LORRAINE
LP    18.278022  99.507467  395.00 ;LAMPANG
LP    23.834889  92.622889  344.00 ;LENGPUI
LP    47.135222  -0.839278  357.00 ;CHOLET
LP    56.339778  15.286028  318.00 ;RONNEBY
LPD   35.500445  12.615889  373.00 ;LAMPEDUSA
LPD   46.302417   2.337111  398.00 ;MONTLUCON-GUERET
LPL   53.339597  -2.725131  349.50 ;LIVERPOOL
LPS   47.083667   6.793889  403.00 ;LES EPLATURES
LPZ  -16.507861 -68.169056  350.00 ;LA PAZ
LQ    39.912014 -89.603067  375.00 ;LICOL SPRINGFIELD
LQ    42.452081 -70.963286  382.00 ;LYNDY BOSTON
LQ    48.094803  11.018756  448.00 ;LANDSBERG
LQK   34.811097 -82.703656  408.00 ;LAKE KEOWEE PICKENS
LQL   41.682403 -81.379003  263.00 ;LAKELAND WILLOUGHBY
LQR   38.204367 -99.087908  296.00 ;LARNED
LR    32.219039-106.836281  206.00 ;HAWKE LAS CRUCES
LR    65.617522  13.294395  335.00 ;LAKSFORS MOSJOEN
LRD   41.552917   0.648028  404.00 ;LERIDA
LRE  -23.428420 144.289145  353.00 ;LONGREACH
LRO   37.184072  26.802372  419.00 ;LEROS
LRR   30.641222 -92.689158  379.00 ;OAKDALE
LRT  -35.688039 139.347953  227.00 ;LAKE ALBERT
LRT   35.235539 -87.260658  269.00 ;LAWRENCEBURG
LS   -34.862222 -55.100306  239.00 ;CAPITAN CURBELO MALDONADO
LS     5.065000  97.260000  222.00 ;LHOK SUKON
LS    43.365333 132.071417  650.00 ;KNEVICHI VLADIVOSTOK
LS    44.003956 -91.260667  272.00 ;MINDI LA CROSSE
LS    45.450000 126.045000  445.00 ;SHUIQUAN
LS    48.181944  38.940556 1155.00 ;KRASNOV
LS    61.411250   5.886936  339.00 ;LANGENESET FORDE
LS    62.065000  65.609722  298.00 ;NYAGAN
LS    67.473889  86.535833  315.00 ;IGARKA
LSA   32.758433-101.916081  338.00 ;LAMESA
LSA   39.644895  22.462381  362.00 ;LARISSA
LSH   51.154722   0.648056  340.00 ;HEADCORN LASHENDEN
LSO   22.977628  97.755397  370.00 ;LASHIO
LSO   46.155472-122.912639  256.00 ;KELSO
LST  -27.840631 120.700289  230.00 ;LEINSTER
LST  -19.658833 -43.897000  295.00 ;LAGOA SANTA
LSU   45.782833   1.105333  320.00 ;LIMOGES
LT   -41.561061 147.225089  242.00 ;LAUNCESTON
LT    50.538306   1.589445  358.00 ;LE TOUQUET
LT    56.796972  12.842222  336.00 ;HALMSTAD
LT    82.525833 -62.211667  305.00 ;ALERT
LTH   27.612500  85.323333  230.00 ;THECHO KATHMANDU
LTK   35.480283  35.942253  414.00 ;LATAKIA
LTN  -28.612236 122.422517  407.00 ;LAVERTON
LTU   43.127039 -95.132808  326.00 ;LITTLE SIOUX SPENCER
LTV  -38.213514 146.474956  486.00 ;LATROBE VALLEY
LTY   48.508056-110.980834  323.00 ;CHESTER
LU   -23.160333  29.595767  472.50 ;MAKHADO
LU   -20.775945 167.238861  264.00 ;LIFOU
LU    -8.792642  13.303936  258.00 ;LUANDA
LU    24.621500  73.945611  384.00 ;UDAIPUR
LU    25.139444 121.800833  357.00 ;KEELUNG
LU    41.601278  41.614139  430.00 ;BATUMI
LU    43.386861   6.525167  378.00 ;LE LUC
LU    44.961039  17.292347  397.00 ;BANJA LUKA
LU    48.427222  39.299445 1255.00 ;LUHANSK
LU    49.021111-122.049722  214.00 ;CULTUS
LUA   38.699561 -78.471675  245.00 ;CAVERNS LURAY
LUE   62.880167  17.826722  427.00 ;LUNDE
LUG   35.500503 -86.809736  251.00 ;VERONA LEWISBURG
LUK   39.159672 -84.341275  335.00 ;CINCINNATI
LUP   48.218239   9.911381  407.00 ;LAUPHEIM
LUR   68.871150-166.076422  385.00 ;CAPE LISBURNE
LUT   51.894634  -0.252550  345.00 ;LUTON
LV    37.692222-121.684075  374.00 ;REIGA LIVERMORE
LV    50.804217   7.240225  327.00 ;COLOGNE-BONN
LV    56.880000  53.496667  635.00 ;IZHEVSK
LV    59.625028  12.632528  390.00 ;ARVIKA
LVA  -22.189167  29.126944  254.00 ;LIMPOPO VALLEY
LVA   26.800028  53.386306  310.00 ;LAVAN ISLAND
LVG  -37.144786 147.548689  227.00 ;MOUNT LIVINGSTONE
LVK   64.439183  11.289553  284.50 ;LEIRVIKA NAMSOS
LVO   39.049700  26.606814  397.00 ;MITILINI
LVV   42.698833 -88.593167  404.00 ;LAKE LAWN DELAVAN
LW   -32.980872  18.148997  345.00 ;LANGEBAANWEG
LW   -15.321667  28.370000  386.00 ;LUSAKA
LW    -7.821667 112.690000  290.00 ;LAWANG
LW     3.107600  35.612497  338.00 ;LODWAR
LW    37.782178 -80.468436  346.00 ;BUSHI LEWISBURG
LW    42.644131 -71.197208  402.00 ;HAGET LAWRENCE
LW    49.612750   6.174333  404.00 ;LUXEMBOURG
LW    50.060864-119.416389  257.00 ;KELOWNA
LW    50.898306   7.252850  300.50 ;COLOGNE-BONN
LWG   44.613595-123.270656  225.00 ;LEWISBURG CORVALLIS
LX   -45.165539 169.479847  386.00 ;ALEXANDRA
LX    59.275472  16.713139  402.00 ;ESKILSTUNA
LXI   47.796583   6.375195  363.50 ;LUXEUIL
LXL   45.950089 -94.341611  359.00 ;LITTLE FALLS
LXY   31.639583 -96.512258  329.00 ;MEXIA
LY   -15.493333  28.243889  235.00 ;LILAYI LUSAKA
LY    17.448636 101.726428  325.00 ;LOEI
LY    22.076667 121.508056  350.00 ;LANYU
LY    37.262469 -79.243208  385.00 ;BOJAR LYNCHBURG
LYE   53.800831  10.695870  394.00 ;LUBECK
LYI   48.304806-115.496881  414.00 ;LIBBY
LYO   38.347233 -98.227006  386.00 ;LYONS
LYS   42.283517 -78.334914  360.00 ;OLEAN
LYZ   30.972717 -84.526022  359.00 ;WILLIS BAINBRIDGE
LZ   -17.819861  25.794467  308.00 ;LIVINGSTONE
LZ    28.955361 -13.611972  310.00 ;LANZAROTE
LZ    50.375000 127.428333  350.00 ;BLAGOVESHCHENSK
LZ    54.518972  55.921195  212.00 ;UFA
LZD   50.958809   0.939292  397.00 ;LYDD
M    -37.924167 -57.593028  280.00 ;ASTOR PIAZZOLLAMAR DEL PLATA
M    -35.514445 -69.556389  320.00 ;MALARGUE
M     10.093100 105.727747  408.00 ;CANTHO
M     22.616992 113.822864  195.00 ;BAOAN SHENZHEN
M     34.461667 108.771667  429.00 ;XIANYANG XIAN
M     37.599167  61.898334  213.00 ;MARY
M     38.300706 106.376922  290.00 ;HEDONG YINCHUAN
M     39.703333  66.955000  520.00 ;SAMARKAND
M     40.724917  46.343333  565.00 ;GANJA
M     42.869167  71.283889  509.00 ;AULIE-ATA TARAZ
M     43.056667  74.440000  481.00 ;MANAS BISHKEK
M     45.643178 126.272650  202.00 ;HARBIN
M     47.423945  19.260750  403.00 ;BUDAPEST
M     47.661472  23.435917  266.00 ;BAIA MARE
M     49.377056  26.926695  572.00 ;KHMELNYTSKYI KHMELNYTSKYI
M     51.003333  71.437500  654.00 ;ASTANA
M     52.519167  31.050806  511.00 ;HOMIEL
M     54.421222  17.797889  423.00 ;CEWICE
M     55.967764  37.372264  338.00 ;SHEREMETYEVO MOSCOW
M     56.813333  53.440000  308.00 ;IZHEVSK
M     61.696045  27.155064  336.00 ;MIKE MIKKELI
M     62.113611 129.807500  685.00 ;YAKUTSK
M3    51.517067-109.177819  402.00 ;KINDERSLEY
M4    50.641111 -97.048889  296.00 ;GIMLI
M5    56.948959-117.628628  307.00 ;MANNING
M9    54.824722-127.180278  240.00 ;KATHLYN SMITHERS
MA   -20.675411 139.486561  338.00 ;MOUNT ISA
MA   -16.427792-152.242328  316.00 ;MAUPITI
MA   -15.682889  46.369833  285.00 ;MAHAJANGA
MA   -11.133333  28.873334  316.00 ;MANSA
MA    -9.527222  16.366667  293.00 ;MALANGE
MA     8.484361  -9.536811  395.00 ;MACENTA
MA    11.838184  13.062889  332.00 ;MAIDUGURI
MA    12.955584  80.074889  228.00 ;CHENNAI
MA    18.744295  98.962825  201.00 ;CHIANG MAI INTL
MA    31.988017-102.325072  326.00 ;FARLY MIDLAND
MA    31.988097-102.325153  326.00 ;FARLY MIDLAND
MA    40.400778  -3.490639  390.00 ;BARAJAS MADRID
MA    43.218233  17.854511  355.00 ;MOSTAR
MA    44.237072 -85.547350  336.00 ;WEXOR CADILLAC
MA    47.031953  37.424672  770.00 ;MARIUPOL INTL MAIUPOL
MA    58.221278  22.509639  363.00 ;KURESSAARE
MA    63.628611-135.893056  365.00 ;MAYO
MA    65.406531 -52.920653  391.00 ;MANIITSOQ
MAC  -22.345320 -41.761358  240.00 ;MACAE
MAC   -4.378333 -79.941667  285.00 ;MACARA
MAD   32.748111 -16.706500  318.00 ;FUNCHAL
MAE  -23.506875 -46.636500  260.00 ;CAMPO DE MARTE SAO PAULO
MAJ  -27.059839  29.744083  512.50 ;MAJUBA
MAJ    7.068861 171.281750  316.00 ;MAJURO MARSHALL IS.
MAK   50.964722   3.496111  360.50 ;MACKEL
MAL   45.545833   8.756278  364.00 ;MALPENSA MILAN
MAN   -3.041828 -60.052081  340.00 ;MANAUS
MAO   34.185269 -79.333661  388.00 ;MARION
MAR   -7.140000 -78.490556  300.00 ;CAJAMARCA
MAR   36.684764   2.782161  416.00 ;MARMORA
MAR   43.489806   5.137250  383.00 ;MARSEILLE
MAS   -2.303333 -78.120833  405.00 ;MACAS
MAT    4.799167 -75.780556  244.00 ;MATECANA PEREIRA
MB   -37.976389 145.090278  398.00 ;MOORABBIN MELBOURNE
MB    -8.914497  33.458097  320.00 ;MBEYA
MB    25.420750  29.001417  387.00 ;DAKHLA
MB    30.418333  19.572500  403.00 ;MARSA BREGA
MB    42.888056  71.259722 1030.00 ;AULIE-ATA TARAZ
MB    43.461497 -84.179833  257.00 ;OLSTE SAGINAW
MB    44.270764 -86.142872  254.00 ;JEPOT MANISTEE
MB    47.504167   6.923889  330.00 ;MONTBELIARD
MB    48.670917-123.536889  293.00 ;MILL BAY VICTORIA
MB    55.600000  43.781389  430.00 ;CHERNUKHA
MBI  -64.231667 -56.600000  330.00 ;MARAMBIO
MBY  -34.832222 138.698889  377.00 ;MODBURY ADELAIDE
MC    -3.948561  39.642206  394.00 ;MOMBASA
MC     2.208222 102.221806  362.00 ;MALACCA
MC    20.827922 104.700247  514.00 ;MOCCHAU
MC    31.254508 -90.510417  413.00 ;FERNI MC COMB
MC    43.052622 -93.327756  348.00 ;SURFF MASON CITY
MC    46.372611   2.492667  335.00 ;MONTLUCON
MC    54.601667  52.770000  325.00 ;BUGULMA
MCC  -39.399633 173.815439  338.00 ;OAONUI
MCH   33.549403  -0.219303  413.00 ;MECHERIA
